shrcd,exchcd,siccd,issuer_ticker,prc,vol,ret,shrout,datem,mktcap,date,industry_adjusted_score,industry_unadjusted_score,letter_rating,S_factor,G_factor,E_factor,ESG_factor,Mkt-RF,SMB,HML,RF,Mom
31.0,1.0,6211,CS,27.1,172983.0,-0.044766,58390.0,2014-07-01,1582369.0,2014-07-01,6.6,5.45,AAA,0.003492967,-0.015845,0.036825325,0.022570458,-2.04,-4.29,0.03,0.0,-0.12
11.0,1.0,3996.0,AWI,54.99,53671.0,0.083974,58822.0,2013-01-01,3234621.7800000003,2013-01-01,1.43,4.5,B,-0.011485742,0.001512467,-0.024530667,-0.025863875,5.57,0.33,0.96,0.0,-1.79
11.0,1.0,3275,GMS,15.12,105758.0,-0.226598,40572.0,2019-03-01,613448.64,2019-03-01,5.5,5.6,BB,-0.014485042,0.007149233,-0.005788625,0.031336725,1.1,-3.03,-4.1,0.19,2.21
12.0,1.0,7389.0,ACN,117.13,494162.0,-0.019258,622630.0,2016-12-01,72928651.89999999,2016-12-01,10.0,7.0,AAA,-0.0098401,0.000704892,0.000217475,0.007845542,1.81,0.08,3.56,0.03,-0.26
31.0,1.0,3312,MTL,4.95,85247.0,-0.042553,82267.0,2017-10-01,407221.65,2017-10-01,6.9,6.3,A,0.0236463,0.028652592,0.013752142,0.0304212,2.25,-1.93,0.21,0.09,4.27
73.0,4.0,6726,IPS,43.7724,675.0,0.02133,750.0,2016-06-01,32829.3,2016-06-01,8.1,6.6,AA,-0.03690975,0.003965408,-0.049939358,0.006606217,-0.05,0.6,-1.48,0.02,4.13
11.0,3.0,3674.0,TXN,79.18,967178.0,-0.010924,996324.0,2017-04-01,78888934.32000001,2017-04-01,7.4,6.5,AA,-0.003267042,-0.002472692,0.014067642,0.001014125,1.09,0.72,-2.1,0.05,0.48
12.0,3.0,3559,ASML,261.97,189195.0,0.054545,74061.0,2019-10-01,19401760.17,2019-10-01,10.0,7.3,AAA,,,,,2.06,0.29,-1.92,0.16,0.15
31.0,1.0,6211,CS,31.67,155505.0,-0.021927,58390.0,2014-04-01,1849211.3,2014-04-01,6.55,5.55,AAA,-0.018015125,-0.008283667,-0.035018725,0.020564433,-0.19,-4.2,1.17,0.0,-3.89
11.0,1.0,2621,BCC,37.61,58613.0,0.105201,39197.0,2020-06-01,1474199.17,2020-06-01,10.0,6.8,AAA,,,,,2.46,2.7,-2.17,0.01,-0.73
12.0,1.0,6799,ALLE,77.18,207353.0,-0.095087,94959.0,2018-04-01,7328935.620000001,2018-04-01,7.4,6.6,AA,0.06129195,0.059387308,-0.0243539,-0.01038615,0.28,1.14,0.54,0.14,0.36
71.0,1.0,1311.0,SDR,1.46,19028.0,0.065693,49725.0,2016-10-01,72598.5,2016-10-01,10.0,7.0,AAA,-0.036525708,0.012396383,0.019624975,0.017342583,-2.02,-4.42,4.12,0.02,0.6
11.0,1.0,3531.0,CAT,90.6,1464331.0,-0.074377,646620.0,2011-12-01,58583772.0,2011-12-01,6.79,6.61,A,-0.010233783,-0.010761167,0.014696583,0.003322617,0.74,-0.59,1.63,0.0,1.81
44.0,1.0,6726,NXR,15.18,3452.0,0.025152,13046.0,2017-09-01,198038.28,2017-09-01,7.2,6.6,AA,0.028989258,0.015009075,-0.029448892,-0.0224395,2.51,4.46,3.12,0.09,-1.32
11.0,3.0,7370.0,MSFT,28.18,13640561.0,-0.075459,8770461.0,2010-01-01,247151590.98,2010-01-01,8.21,7.17,AA,-0.019463492,-0.018947708,-0.003491267,-0.013690992,-3.36,0.4,0.43,0.0,-5.4
11.0,1.0,3841.0,MMM,45.46,1301461.0,-0.14538,693792.0,2009-02-01,31539784.32,2009-02-01,4.44,4.74,BBB,-0.011699325,0.017110325,,0.012471183,-10.1,0.05,-6.95,0.01,4.41
11.0,1.0,2841.0,ECL,116.73,196939.0,0.022423,291552.0,2016-11-01,34032864.96,2016-11-01,8.55,6.65,A,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
12.0,1.0,7389.0,ACN,67.41,723251.0,-0.025846,750483.0,2012-10-01,50590059.03,2012-10-01,9.4,7.49,AAA,-0.000907967,-0.003859533,-0.014234192,-0.035789725,-1.76,-1.16,3.59,0.01,0.14
12.0,1.0,3523,CNHI,11.59,97432.0,0.031922,1350092.0,2014-04-01,15647566.28,2014-04-01,10.0,6.9,AAA,-0.018015125,-0.008283667,-0.035018725,0.020564433,-0.19,-4.2,1.17,0.0,-3.89
11.0,3.0,5990.0,PDCO,25.33,466950.0,-0.16705,121573.0,2008-10-01,3079444.09,2008-10-01,4.85,6.02,BBB,-0.01595215,0.000981492,,0.032332325,-17.23,-2.6,-2.3,0.08,7.85
11.0,1.0,2621,BCC,34.7,100989.0,-0.073679,39532.0,2015-04-01,1371760.4,2015-04-01,10.0,7.3,AAA,-0.003960967,0.070843992,-0.009231458,0.020542875,0.59,-3.03,1.82,0.0,-7.27
12.0,1.0,7379.0,ACN,43.32,708547.0,-0.031089,633923.0,2010-11-01,27461544.36,2010-11-01,8.95,7.43,AAA,0.016021025,0.035308383,-0.044200958,-0.025508467,0.6,3.74,-0.92,0.01,2.66
11.0,1.0,7812,TWX,85.42,787369.0,0.003524,838486.0,2014-12-01,71623474.12,2014-12-02,7.0,6.0,A,0.03260375,-0.010953733,-0.00667505,-0.014995058,-0.06,2.49,2.27,0.0,1.12
11.0,3.0,9999,CNAT,8.135,92860.0,-0.274955,15424.0,2014-03-01,125474.24,2014-03-01,9.8,6.6,AAA,-0.011858867,0.008650042,-0.010196275,0.00047995,0.43,-1.85,4.93,0.0,-3.29
31.0,1.0,5141,UL,42.82,307911.0,-0.025308,163096.0,2016-02-01,6983770.72,2016-02-01,8.6,6.4,AAA,-0.009726125,-0.021308075,-0.030770633,0.025078225,-0.07,0.71,-0.57,0.02,-4.38
11.0,1.0,2841,ECL,120.35,323320.0,0.096883,295092.0,2015-10-01,35514322.2,2015-10-01,5.55,4.95,B,-0.036427325,0.039352867,-0.004362908,0.005633967,7.75,-1.87,-0.46,0.0,-3.28
11.0,1.0,3089,MYE,19.08,17569.0,0.173432,35352.0,2019-02-01,674516.1599999999,2019-02-01,5.2,5.4,BBB,-0.015488892,-0.024553458,0.007253492,0.015865667,3.4,2.05,-2.67,0.18,0.86
14.0,1.0,6722,IFN,24.69,14834.0,-0.021015,27642.0,2018-05-01,682480.98,2018-05-01,9.6,6.8,AAA,0.021006225,0.021007533,-0.0066537,0.011174375,2.65,5.26,-3.18,0.14,3.89
11.0,1.0,4911,NEE,198.21001,411954.0,0.025818,478935.0,2019-05-01,94929711.13935,2019-05-01,9.1,7.099999999999999,AAA,,,,,-6.94,-1.31,-2.35,0.21,7.56
12.0,1.0,3443,MDR,8.15,1256964.0,0.152758,236584.0,2013-11-01,1928159.6,2013-11-01,5.2,5.8,BBB,0.028510342,0.002407825,0.0353845,-0.006720333,3.13,1.29,0.32,0.0,0.44
14.0,2.0,6726.0,ABE,11.35,2089.0,-0.079481,9706.0,2016-11-01,110163.1,2016-11-01,8.4,6.9,AA,0.067965958,0.010299783,-0.010135067,-0.020091608,4.86,5.67,8.19,0.01,-4.62
11.0,1.0,3084,WMS,25.2,39388.0,-0.027027,56262.0,2018-04-01,1417802.4,2018-04-01,7.1,6.5,A,0.06129195,0.059387308,-0.0243539,-0.01038615,0.28,1.14,0.54,0.14,0.36
11.0,3.0,5047.0,HSIC,78.49,136769.0,0.056251,88905.0,2012-06-01,6978153.449999999,2012-06-01,7.4,5.58,AA,-0.006699467,-0.006516233,-0.005421108,-0.000517092,3.89,0.67,0.62,0.0,-1.06
11.0,1.0,6162,SGM,9.78,4965.0,-0.089385,25781.0,2015-05-01,252138.18,2015-05-01,10.0,8.7,AAA,-0.001043142,-0.045099842,0.041625592,-0.002559833,1.36,0.92,-1.14,0.0,5.82
14.0,1.0,6726,FRA,13.98,20309.0,0.010604,37232.0,2015-04-01,520503.36,2015-04-01,8.4,6.5,AA,-0.003960967,0.070843992,-0.009231458,0.020542875,0.59,-3.03,1.82,0.0,-7.27
11.0,1.0,7363.0,SRT,9.08,6460.0,0.044879,15816.0,2017-04-01,143609.28,2017-04-01,7.2,6.3,AA,-0.003267042,-0.002472692,0.014067642,0.001014125,1.09,0.72,-2.1,0.05,0.48
11.0,3.0,5990,PDCO,27.76,142398.0,0.11598,96504.0,2020-11-01,2678951.04,2020-11-01,10.0,6.3,AAA,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,3.0,5990.0,PDCO,25.71,233313.0,0.00705,122469.0,2009-11-01,3148677.99,2009-11-01,4.7,5.58,BBB,0.020875258,-0.006693483,-0.012374083,-0.003914275,5.56,-2.39,-0.34,0.0,0.3
12.0,1.0,1389.0,MDR,6.54,468502.0,-0.031111,283862.0,2017-04-01,1856457.48,2017-04-01,7.1,6.5,A,-0.003267042,-0.002472692,0.014067642,0.001014125,1.09,0.72,-2.1,0.05,0.48
44.0,1.0,6722,PPT,5.04,72627.0,-0.070513,103224.0,2020-02-01,520248.96,2020-02-01,10.0,7.2,AAA,,,,,-8.13,1.07,-3.79,0.12,-0.4
12.0,1.0,1389,MDR,8.09,1009701.0,0.114325,237545.0,2014-06-01,1921739.05,2014-06-01,5.2,5.8,BBB,0.022449642,0.013630983,-0.019002942,-0.006655442,2.61,3.08,-0.7,0.0,0.69
11.0,1.0,1311.0,REN,9.04,105978.0,0.042676,61891.0,2012-08-01,559494.6399999999,2012-08-01,8.53,6.57,AA,0.0264704,-0.021497433,0.0274223,-0.000689033,2.55,0.48,1.3,0.01,-2.37
11.0,1.0,2621,BCC,43.25,70745.0,-0.032438,38874.0,2018-07-01,1681300.5,2018-07-01,10.0,6.6,AAA,0.000868542,-0.020117392,0.002435592,0.02815055,3.19,-2.23,0.47,0.16,-1.41
12.0,1.0,7379.0,ACN,39.1,465247.0,0.01453,593594.0,2007-04-01,23209525.4,2007-04-01,5.72,5.73,A,0.020791025,-0.000785308,,0.00798695,3.49,-2.15,-1.46,0.44,-0.24
11.0,1.0,1311,REN,6.87,385938.0,1.313131,15410.0,2016-07-01,105866.7,2016-07-01,10.0,8.3,AAA,0.030238,-0.01283525,0.037763233,0.004643992,3.95,2.51,-1.27,0.02,-3.34
11.0,1.0,2841.0,ECL,120.13,181802.0,0.024825,291552.0,2017-01-01,35024141.76,2017-01-01,8.55,6.65,A,-0.006246492,0.011119508,0.019179158,0.004976308,1.94,-1.14,-2.76,0.04,-0.93
31.0,1.0,8299.0,DL,3.75,2324.0,0.027397,10880.0,2012-03-01,40800.0,2012-03-01,8.11,6.26,AA,-0.020010425,0.005690833,0.067341925,-0.014002842,3.11,-0.65,1.14,0.0,1.3
12.0,1.0,7379.0,ACN,39.05,817649.0,-0.019379,601033.0,2007-10-01,23470338.65,2007-10-01,5.05,6.87,BBB,0.000507575,-0.006759142,,-0.012461675,1.8,0.13,-3.05,0.32,5.02
12.0,1.0,3443,MDR,6.04,1122159.0,-0.253399,181659.0,2019-05-01,1097220.36,2019-05-01,6.0,5.5,A,,,,,-6.94,-1.31,-2.35,0.21,7.56
11.0,1.0,3089.0,MYE,15.15,16635.0,0.01883,33755.0,2012-12-01,511388.25,2012-12-01,2.86,5.27,BB,0.030222333,-0.011204467,-0.004513617,-0.01279745,1.18,1.5,3.51,0.01,-2.86
11.0,3.0,5812,TAST,13.25,65695.0,0.177778,36159.0,2017-11-01,479106.75,2017-11-01,2.0,4.1,B,-0.0074978,-0.001601825,0.002098283,-0.016665908,3.12,-0.58,-0.08,0.08,-0.87
73.0,4.0,6726,MINT,101.64,218904.0,0.000836,82420.0,2018-02-01,8377168.8,2018-02-01,8.8,6.7,AAA,0.026113692,0.002226308,0.043850083,0.036912808,-3.65,0.23,-1.07,0.11,3.58
11.0,3.0,7370,MSFT,46.45,6287260.0,-0.028446,8218000.0,2014-12-01,381726100.0,2014-12-02,9.0,7.2,AAA,0.03260375,-0.010953733,-0.00667505,-0.014995058,-0.06,2.49,2.27,0.0,1.12
11.0,3.0,3674,TXN,103.89,1126804.0,-0.041163,981718.0,2018-03-01,101990683.02,2018-03-01,7.6,6.4,AA,-0.016025775,0.015084133,-0.034614867,-0.007408533,-2.35,4.05,-0.23,0.11,-1.13
12.0,1.0,3674,STM,26.91,358747.0,0.106689,910560.0,2019-12-01,24503169.6,2019-12-01,4.2,4.7,BB,,,,,2.77,0.73,1.77,0.14,-1.77
11.0,1.0,5651.0,CCE,31.18,537661.0,-0.003181,287049.0,2012-11-01,8950187.82,2012-11-01,7.1,5.62,A,-0.016651225,-0.021886075,0.015841758,-0.00366355,0.78,0.64,-0.84,0.01,0.49
11.0,1.0,3519.0,CMI,127.89,316499.0,0.07997,104047.0,2007-09-01,13306570.83,2007-09-01,6.39,5.74,A,-0.022753542,-0.006015167,,-0.01503905,3.22,-2.22,-2.23,0.32,4.63
11.0,3.0,9999,KIN,3.89,38718.0,0.114613,39449.0,2020-11-01,153456.61000000002,2020-11-01,8.4,6.7,AA,,,,,12.47,5.81,2.13,0.01,-12.43
11.0,1.0,5099.0,MMM,186.35001,389142.0,0.072675,596200.0,2017-02-01,111101875.962,2017-02-01,10.0,6.4,AAA,-0.021861525,-0.030681708,0.03963685,0.011828475,3.57,-2.02,-1.68,0.04,-1.65
18.0,1.0,6798.0,PLD,34.29,519404.0,-0.021125,460093.0,2012-10-01,15776588.97,2012-10-01,10.0,8.71,AAA,-0.000907967,-0.003859533,-0.014234192,-0.035789725,-1.76,-1.16,3.59,0.01,0.14
14.0,2.0,6726.0,ABE,12.08,6582.0,0.032479,9706.0,2017-02-01,117248.48,2017-02-01,8.4,6.9,AA,-0.021861525,-0.030681708,0.03963685,0.011828475,3.57,-2.02,-1.68,0.04,-1.65
11.0,1.0,3531,CAT,138.85001,960986.0,-0.034423,594325.0,2018-08-01,82522032.19325,2018-08-01,7.6,6.1,AA,0.074072517,0.022886775,0.046277983,0.022157183,3.44,1.13,-3.98,0.16,5.29
12.0,1.0,1389.0,CLB,137.14999,74546.0,0.074506,46226.0,2013-02-01,6339895.43774,2013-02-01,3.0,4.1,BB,-0.009570975,-0.009874675,0.006692142,0.006675658,1.29,-0.28,0.11,0.0,1.29
12.0,1.0,1389,CLB,37.67,162422.0,-0.139954,44375.0,2019-12-01,1671606.25,2019-12-01,8.2,6.8,AA,,,,,2.77,0.73,1.77,0.14,-1.77
12.0,1.0,1389,MDR,2.91,1438755.0,-0.180282,237647.0,2014-12-01,691552.77,2014-12-02,6.1,6.4,A,0.03260375,-0.010953733,-0.00667505,-0.014995058,-0.06,2.49,2.27,0.0,1.12
11.0,3.0,3559,LRCX,240.0,628464.0,-0.178169,145156.0,2020-03-01,34837440.0,2020-03-01,7.7,6.3,AA,,,,,-13.39,-4.86,-13.95,0.13,7.97
11.0,1.0,4911,NEE,118.34,472529.0,0.048927,460600.0,2016-03-01,54507404.0,2016-03-01,8.7,7.3,AAA,0.006308525,0.027036092,-0.017730692,0.025660067,6.96,0.82,1.19,0.02,-5.01
11.0,3.0,7370.0,MSFT,27.4,12628983.0,0.053846,8378266.0,2011-07-01,229564488.4,2011-07-01,7.14,6.73,A,-0.015228033,0.008527733,-0.001811392,-0.030286525,-2.35,-1.27,-0.9,0.0,0.18
12.0,1.0,6799,ALLE,63.22,137336.0,0.051214,95812.0,2015-07-01,6057234.64,2015-07-01,6.6,6.2,A,-0.043095083,-0.023842558,0.053260867,-0.028371625,1.54,-4.19,-4.13,0.0,9.98
44.0,2.0,6722,UTG,33.89,26149.0,-0.016176,48682.0,2019-05-01,1649832.98,2019-05-01,7.6,6.3,AA,,,,,-6.94,-1.31,-2.35,0.21,7.56
73.0,4.0,6726,MINT,100.78,116421.0,0.002983,41890.0,2016-03-01,4221674.2,2016-03-01,9.1,6.8,AAA,0.006308525,0.027036092,-0.017730692,0.025660067,6.96,0.82,1.19,0.02,-5.01
11.0,1.0,4911,NEE,155.07001,285540.0,0.058137,470398.0,2017-10-01,72944622.56398,2017-10-01,9.0,7.1,AAA,0.0236463,0.028652592,0.013752142,0.0304212,2.25,-1.93,0.21,0.09,4.27
11.0,1.0,3674.0,TXN,32.5,2046292.0,0.022013,1174157.0,2010-12-01,38160102.5,2010-12-01,7.2,8.07,AA,0.027777883,-0.000319158,0.003834375,-0.024195,6.82,0.69,3.76,0.01,-3.03
11.0,1.0,4911,NEE,98.41,590827.0,-0.057224,452104.0,2015-08-01,44491554.64,2015-08-01,9.8,7.6,AAA,-0.00575945,0.005492483,-0.018212583,-0.000829442,-6.04,0.33,2.77,0.0,-2.09
11.0,1.0,7812.0,TWX,19.3,6973829.0,0.063414,1200000.0,2009-03-01,23160000.0,2009-03-01,7.42,6.17,AA,0.022414275,-0.014763358,,-0.016448783,8.95,0.04,3.48,0.02,-11.87
11.0,1.0,4931.0,EXC,30.59,1054692.0,-0.009391,855849.0,2013-07-01,26180420.91,2013-07-01,5.8,5.6,A,0.023793058,-0.018698142,0.015696567,-0.016062967,5.65,1.86,0.57,0.0,1.76
12.0,1.0,3523,CNHI,7.74,368776.0,0.166672,1362049.0,2016-04-01,10542259.26,2016-04-01,10.0,7.4,AAA,0.025355267,0.05271435,-0.040464133,-0.029043617,0.91,0.74,3.28,0.01,-6.02
11.0,1.0,7812.0,TWX,27.45,1607787.0,-0.057996,1167578.0,2010-01-01,32050016.1,2010-01-01,6.72,6.0,A,-0.019463492,-0.018947708,-0.003491267,-0.013690992,-3.36,0.4,0.43,0.0,-5.4
11.0,1.0,2841.0,ECL,85.19,274101.0,0.011247,296012.0,2013-06-01,25217262.28,2013-06-01,5.95,5.55,AAA,0.002879308,0.013598783,-0.002240808,-0.009961475,-1.2,1.33,0.03,0.0,0.52
11.0,1.0,3646,AWI,95.47,70240.0,-0.021134,48674.0,2019-08-01,4646906.78,2019-08-01,6.9,6.6,A,,,,,-2.58,-2.37,-4.77,0.16,6.92
31.0,1.0,3312.0,MTL,3.21,544925.0,0.110727,87345.0,2013-09-01,280377.45,2013-09-01,4.3,5.1,BBB,-0.010241708,-0.008211575,0.002572567,-0.008110292,3.77,2.91,-1.22,0.0,3.06
12.0,1.0,7389,ACN,79.28,508735.0,-0.019297,631242.0,2014-07-01,50044865.76,2014-07-01,9.4,7.4,AAA,0.003492967,-0.015845,0.036825325,0.022570458,-2.04,-4.29,0.03,0.0,-0.12
71.0,1.0,1311,SDR,1.04,45585.0,0.221804,49725.0,2018-01-01,51714.0,2018-01-01,10.0,7.3,AAA,0.033935708,0.061400858,0.045588258,0.00420215,5.57,-3.15,-1.33,0.12,4.05
11.0,1.0,4923.0,SE,21.8,698520.0,0.037647,647483.0,2010-02-01,14115129.4,2010-02-01,6.91,5.74,A,-0.009351125,0.005553367,0.000534242,-0.012559317,3.4,1.19,3.23,0.0,3.74
11.0,1.0,4931,EXC,33.92,1536294.0,-0.050222,859833.0,2015-02-01,29165535.360000003,2015-02-01,8.5,7.1,AA,0.004692125,-0.001466408,0.040218358,-0.002807433,6.13,0.61,-1.86,0.0,-2.82
11.0,1.0,3531,CAT,147.38,1253015.0,-0.046886,597626.0,2018-03-01,88078119.88,2018-03-01,8.4,6.9,AA,-0.016025775,0.015084133,-0.034614867,-0.007408533,-2.35,4.05,-0.23,0.11,-1.13
11.0,3.0,7370.0,MSFT,26.615,12895966.0,-0.05939,8416462.0,2012-11-01,224004136.13,2012-11-01,8.5,6.87,AA,-0.016651225,-0.021886075,0.015841758,-0.00366355,0.78,0.64,-0.84,0.01,0.49
11.0,1.0,4932,SRE,111.73,185045.0,0.015727,246218.0,2014-11-01,27509937.14,2014-11-01,7.6,6.7,AA,-0.00360615,-0.026687533,0.055120475,0.013657583,2.55,-2.06,-3.09,0.0,0.69
31.0,1.0,3312.0,MTL,6.01,73368.0,0.048866,86377.0,2017-01-01,519125.77,2017-01-01,6.9,6.3,A,-0.006246492,0.011119508,0.019179158,0.004976308,1.94,-1.14,-2.76,0.04,-0.93
11.0,1.0,3519,CAT,67.7,1281537.0,0.087725,582322.0,2016-02-01,39423199.4,2016-02-01,8.5,6.0,AA,-0.009726125,-0.021308075,-0.030770633,0.025078225,-0.07,0.71,-0.57,0.02,-4.38
11.0,3.0,9999,CNAT,1.94,86348.0,-0.167382,33165.0,2019-02-01,64340.1,2019-02-01,8.9,5.5,AAA,-0.015488892,-0.024553458,0.007253492,0.015865667,3.4,2.05,-2.67,0.18,0.86
44.0,1.0,6726.0,NXR,14.21,6636.0,-0.002554,13046.0,2017-03-01,185383.66,2017-03-01,8.4,6.7,AA,-0.018273858,0.000117925,0.00174255,0.013374767,0.17,1.14,-3.32,0.03,-1.02
11.0,1.0,4911,NEE,219.08,445630.0,0.063523,479103.0,2019-08-01,104961885.24,2019-08-01,9.1,7.099999999999999,AAA,,,,,-2.58,-2.37,-4.77,0.16,6.92
12.0,1.0,2086,CCE,38.45,481795.0,0.030003,482324.0,2016-08-01,18545357.8,2016-08-01,9.1,6.9,AAA,0.009234758,0.007898217,0.018065725,0.004284425,0.49,1.18,3.13,0.02,-3.49
11.0,3.0,4911,EXC,45.59,1233188.0,0.026802,973000.0,2019-12-01,44359070.0,2019-12-01,8.1,6.7,AA,,,,,2.77,0.73,1.77,0.14,-1.77
73.0,4.0,6726.0,MINT,101.59,105742.0,0.002,58270.0,2017-02-01,5919649.3,2017-02-01,9.5,6.8,AAA,-0.021861525,-0.030681708,0.03963685,0.011828475,3.57,-2.02,-1.68,0.04,-1.65
73.0,4.0,6726,MINT,101.065,159392.0,0.000356,42030.0,2015-08-01,4247761.95,2015-08-01,8.1,6.8,AA,-0.00575945,0.005492483,-0.018212583,-0.000829442,-6.04,0.33,2.77,0.0,-2.09
11.0,1.0,6162,SGM,5.25,15010.0,-0.08377,25784.0,2015-11-01,135366.0,2015-11-01,10.0,8.7,AAA,0.038453308,8.37833e-05,0.018648217,0.002610683,0.56,3.59,-0.42,0.0,2.28
11.0,3.0,5047,HSIC,119.69,77365.0,0.029591,84833.0,2014-08-01,10153661.77,2014-08-01,9.8,6.5,AAA,0.0108125,-0.011560892,-0.0012292,0.001202083,4.24,0.4,-0.45,0.0,0.82
12.0,1.0,2911.0,SU,30.25,945086.0,-0.107092,1531259.0,2013-02-01,46320584.75,2013-02-01,7.85,6.93,AAA,-0.009570975,-0.009874675,0.006692142,0.006675658,1.29,-0.28,0.11,0.0,1.29
11.0,1.0,3826,A,88.14,477961.0,0.149752,309651.0,2020-05-01,27292639.14,2020-05-01,8.7,6.3,AAA,,,,,5.58,2.47,-4.89,0.01,0.43
31.0,1.0,4911,CIG,8.2,429.0,0.015005,54192.0,2013-12-01,444374.4,2013-12-01,7.6,6.6,AA,-0.00415995,-0.006994908,-0.006124225,0.008683142,2.81,-0.45,-0.02,0.0,0.02
11.0,1.0,1321,REN,29.55,132081.0,-0.129859,22479.0,2017-08-01,664254.4500000001,2017-08-01,5.25,4.699999999999999,AAA,-0.003349092,-0.014326625,0.012828225,0.025496958,0.16,-1.67,-2.09,0.09,3.26
12.0,1.0,7389.0,ACN,124.47,404984.0,0.026134,620083.0,2017-05-01,77181731.01,2017-05-01,10.0,7.0,AAA,-0.038424192,-0.000799992,0.017869033,0.0323629,1.06,-2.52,-3.78,0.06,1.48
73.0,4.0,6726,UPRO,52.49,1260105.0,-0.06618,23750.0,2019-08-01,1246637.5,2019-08-01,2.3,3.9,B,,,,,-2.58,-2.37,-4.77,0.16,6.92
11.0,3.0,5047.0,HSIC,52.83,162589.0,-0.03788,90484.0,2009-10-01,4780269.72,2009-10-01,0.2,4.53,CCC,-0.002063675,0.025421908,-0.004506958,0.055239225,-2.59,-4.34,-4.2,0.0,2.61
11.0,1.0,3089,MYE,19.6,80998.0,-0.158798,34588.0,2018-05-01,677924.8,2018-05-01,4.6,5.5,BBB,0.021006225,0.021007533,-0.0066537,0.011174375,2.65,5.26,-3.18,0.14,3.89
12.0,3.0,3559.0,ASML,57.5,557723.0,0.118242,127519.0,2012-07-01,7332342.5,2012-07-01,8.0,6.58,AA,0.005083025,0.005567592,-0.014715367,0.005487975,0.79,-2.77,-0.02,0.0,3.04
11.0,3.0,7361.0,KELYA,18.73,16439.0,-0.025494,34803.0,2016-10-01,651860.1900000001,2016-10-01,7.6,6.6,AA,-0.036525708,0.012396383,0.019624975,0.017342583,-2.02,-4.42,4.12,0.02,0.6
11.0,1.0,4911,NEE,146.09,315391.0,0.042532,469234.0,2017-07-01,68550395.06,2017-07-01,9.0,6.9,AAA,0.0393246,0.010478208,0.014398917,0.00910675,1.87,-1.46,-0.24,0.07,1.68
12.0,1.0,3674,STM,9.03,135252.0,0.102564,910560.0,2014-02-01,8222356.8,2014-02-01,6.0,6.3,A,0.007200192,-0.000104942,-0.004207375,0.002051642,4.65,0.37,-0.31,0.0,2.07
18.0,1.0,6798,PLD,40.61,593040.0,0.094609,524127.0,2015-07-01,21284797.47,2015-07-01,7.2,6.0,AA,-0.043095083,-0.023842558,0.053260867,-0.028371625,1.54,-4.19,-4.13,0.0,9.98
11.0,3.0,5990.0,PDCO,34.24,122732.0,0.007948,110344.0,2012-09-01,3778178.56,2012-09-01,10.0,6.66,AAA,0.01532505,0.014540325,-0.002634225,-0.020673158,2.73,0.51,1.6,0.01,-1.14
11.0,1.0,3531,CAT,124.24,734189.0,-0.05413,550083.0,2020-02-01,68342311.92,2020-02-01,7.0,5.5,A,,,,,-8.13,1.07,-3.79,0.12,-0.4
11.0,1.0,3825.0,A,27.83,871297.0,0.083723,345112.0,2009-09-01,9604466.96,2009-09-01,9.97,7.49,AAA,-0.013384992,0.012785167,-0.026237508,0.015599758,4.08,2.43,1.04,0.01,-4.79
12.0,3.0,3559,ASML,188.02,191945.0,-0.083053,67852.0,2018-09-01,12757533.04,2018-09-01,8.5,7.0,AA,-0.005634583,0.004664483,0.002152017,0.006599042,0.06,-2.28,-1.69,0.15,0.04
11.0,3.0,5812,TAST,8.52,99625.0,-0.131498,44372.0,2019-05-01,378049.44,2019-05-01,2.2,4.2,B,,,,,-6.94,-1.31,-2.35,0.21,7.56
31.0,1.0,6211,CS,25.77,290951.0,-0.016387,58390.0,2015-04-01,1504710.3,2015-04-01,6.6,5.2,BB,-0.003960967,0.070843992,-0.009231458,0.020542875,0.59,-3.03,1.82,0.0,-7.27
11.0,1.0,4911,CMS,58.22,353629.0,0.005353,283787.0,2019-07-01,16522079.14,2019-07-01,8.3,6.6,AA,,,,,1.19,-1.93,0.47,0.19,2.89
73.0,4.0,6726.0,GASX,25.93,8505.0,-0.156474,225.0,2016-09-01,5834.25,2016-09-01,8.5,7.0,AA,-0.00467505,0.017101967,-0.012727533,-0.000452958,0.25,2.13,-1.23,0.02,0.19
11.0,1.0,4931,EXC,29.7,1768412.0,-0.03446,861618.0,2015-09-01,25590054.6,2015-09-01,8.5,7.2,AA,-0.032355858,0.014063233,0.027057467,0.018774442,-3.07,-2.63,0.56,0.0,5.22
12.0,1.0,3523,CNHI,6.52,268061.0,-0.175727,1355333.0,2015-09-01,8836771.16,2015-09-01,10.0,6.8,AAA,-0.032355858,0.014063233,0.027057467,0.018774442,-3.07,-2.63,0.56,0.0,5.22
31.0,1.0,5141.0,UL,47.4,258828.0,0.020233,163096.0,2016-09-01,7730750.399999999,2016-09-01,9.8,7.0,AAA,-0.00467505,0.017101967,-0.012727533,-0.000452958,0.25,2.13,-1.23,0.02,0.19
12.0,1.0,3523,CNHI,8.72,415629.0,0.095762,1355333.0,2015-04-01,11818503.760000002,2015-04-01,10.0,7.1,AAA,-0.003960967,0.070843992,-0.009231458,0.020542875,0.59,-3.03,1.82,0.0,-7.27
11.0,1.0,3841.0,MMM,66.93,1498291.0,0.048678,692955.0,2008-11-01,46379478.150000006,2008-11-01,4.44,4.74,BBB,-0.001357117,-0.026151625,,0.046712975,-7.86,-2.85,-6.31,0.03,7.17
